sample_index,roll_id,die_index,value,held,source,rescued,rescue_kind,escape_recovered,stuck_reroll,stuck_reason,final_align,unsettled_secs,final_x,final_z,final_height,spawn_x,spawn_y,spawn_z,roll_duration_secs
10002,8183,2,5,false,batch,false,,false,false,,1.000,0.000,0.0248,0.0153,0.0214,-0.0096,0.0660,-0.0044,1.217
10003,8183,3,6,false,batch,false,,false,false,,1.000,0.000,0.0383,0.0869,0.0214,-0.0498,0.0544,0.0496,1.217
10004,8183,4,2,false,batch,false,,false,false,,1.000,0.000,0.0677,0.0463,0.0214,0.0633,0.0839,0.0612,1.217
10000,8184,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0778,-0.0314,0.0214,-0.0571,0.0799,-0.0511,0.200
10001,8184,1,3,false,batch,false,,false,false,,1.000,0.000,0.0696,-0.0699,0.0214,0.0465,0.0852,-0.0433,0.200
10002,8184,2,5,false,batch,false,,false,false,,1.000,0.000,-0.0471,0.0135,0.0214,0.0098,0.0603,0.0096,0.200
10003,8184,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0710,0.0855,0.0214,-0.0579,0.0557,0.0659,0.200
10004,8184,4,5,false,batch,false,,false,false,,1.000,0.000,0.0913,0.0185,0.0214,0.0499,0.0502,0.0633,0.200
10000,8185,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0431,-0.0794,0.0214,-0.0467,0.0502,-0.0647,1.450
10001,8185,1,3,false,batch,false,,false,false,,0.971,0.000,0.0890,-0.0787,0.0259,0.0517,0.0852,-0.0666,1.450
10002,8185,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0775,0.0407,0.0214,-0.0107,0.0650,-0.0118,1.450
10003,8185,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0942,0.0941,0.0214,-0.0627,0.0517,0.0573,1.450
10004,8185,4,6,false,batch,false,,false,false,,1.000,0.000,0.0681,0.0560,0.0214,0.0460,0.0514,0.0461,1.450
10000,8186,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0271,-0.0726,0.0214,-0.0606,0.0849,-0.0621,0.300
10001,8186,1,1,false,batch,false,,false,false,,1.000,0.000,0.0526,-0.0536,0.0214,0.0550,0.0723,-0.0496,0.300
10002,8186,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0261,0.0040,0.0214,0.0035,0.0619,-0.0046,0.300
10003,8186,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0322,0.0808,0.0214,-0.0450,0.0798,0.0607,0.300
10004,8186,4,6,false,batch,false,,false,false,,1.000,0.000,0.0421,0.0671,0.0214,0.0553,0.0764,0.0549,0.300
10000,8187,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0468,-0.0850,0.0214,-0.0448,0.0506,-0.0492,1.017
10001,8187,1,3,false,batch,false,,false,false,,1.000,0.000,0.0417,-0.0598,0.0214,0.0446,0.0885,-0.0442,1.017
10002,8187,2,5,false,batch,false,,false,false,,1.000,0.000,0.0012,0.0229,0.0214,0.0048,0.0729,0.0066,1.017
10003,8187,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0855,0.0787,0.0214,-0.0556,0.0741,0.0562,1.017
10004,8187,4,5,false,batch,false,,false,false,,1.000,0.000,0.0885,0.0560,0.0214,0.0658,0.0777,0.0627,1.017
10000,8188,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0585,-0.0534,0.0214,-0.0494,0.0867,-0.0633,0.300
10001,8188,1,4,false,batch,false,,false,false,,1.000,0.000,0.0513,-0.0901,0.0214,0.0442,0.0697,-0.0624,0.300
10002,8188,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0224,-0.0110,0.0214,0.0077,0.0869,0.0092,0.300
10003,8188,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0664,0.0608,0.0214,-0.0630,0.0815,0.0646,0.300
10004,8188,4,3,false,batch,false,,false,false,,1.000,0.000,0.0802,0.0921,0.0214,0.0645,0.0612,0.0516,0.300
10000,8189,0,2,false,batch,true,stacked,false,false,,1.000,0.000,-0.0676,-0.0939,0.0214,-0.0460,0.0578,-0.0441,0.033
10001,8189,1,6,false,batch,false,,false,false,,1.000,0.000,0.0824,-0.0516,0.0214,0.0609,0.0842,-0.0445,0.033
10002,8189,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0173,-0.0804,0.0214,0.0038,0.0671,0.0080,0.033
10003,8189,3,4,false,batch,false,,false,false,,0.996,0.000,-0.0773,0.0735,0.0233,-0.0561,0.0880,0.0584,0.033
10004,8189,4,4,false,batch,false,,false,false,,1.000,0.000,0.0697,0.0960,0.0214,0.0593,0.0721,0.0545,0.033
10000,8190,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0603,-0.0713,0.0214,-0.0445,0.0699,-0.0618,0.547
10001,8190,1,5,false,batch,false,,false,false,,1.000,0.000,0.0463,-0.0760,0.0214,0.0594,0.0578,-0.0476,0.547
10002,8190,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0499,0.0037,0.0214,-0.0084,0.0747,-0.0051,0.547
10003,8190,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0963,0.0955,0.0214,-0.0578,0.0704,0.0476,0.547
10004,8190,4,4,false,batch,true,wall,false,true,wall-blocked,0.940,0.817,0.0895,0.1006,0.0285,0.0650,0.0879,0.0538,0.547
10000,8191,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0474,-0.0754,0.0214,-0.0639,0.0760,-0.0665,1.083
10001,8191,1,2,false,batch,false,,false,false,,1.000,0.000,0.0460,-0.0745,0.0214,0.0494,0.0654,-0.0509,1.083
10002,8191,2,3,false,batch,false,,false,false,,1.000,0.000,0.0605,0.0140,0.0214,-0.0050,0.0581,0.0083,1.083
10003,8191,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0850,0.0706,0.0214,-0.0462,0.0538,0.0602,1.083
10004,8191,4,5,false,batch,false,,false,false,,1.000,0.000,0.0341,0.0628,0.0214,0.0567,0.0877,0.0551,1.083
10000,8192,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0541,-0.0659,0.0214,-0.0669,0.0782,-0.0541,0.814
10001,8192,1,1,false,batch,true,wall,false,true,wall-blocked,0.708,0.800,0.0221,-0.1036,0.0303,0.0519,0.0572,-0.0664,0.814
10002,8192,2,5,false,batch,false,,false,false,,1.000,0.000,0.0212,-0.0446,0.0214,0.0111,0.0652,0.0093,0.814
10003,8192,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0486,0.0627,0.0214,-0.0438,0.0762,0.0628,0.814
10004,8192,4,6,false,batch,false,,false,false,,1.000,0.000,0.0596,0.0828,0.0214,0.0621,0.0664,0.0619,0.814
10000,8193,0,1,false,batch,false,,false,false,,1.000,0.000,-0.0862,-0.0864,0.0214,-0.0525,0.0656,-0.0517,1.367
10001,8193,1,5,false,batch,true,stacked,false,false,,1.000,0.000,0.0711,-0.0901,0.0214,0.0542,0.0606,-0.0494,1.367
10002,8193,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0319,-0.0487,0.0214,0.0108,0.0777,0.0019,1.367
10003,8193,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0622,0.0181,0.0214,-0.0664,0.0620,0.0471,1.367
10004,8193,4,2,false,batch,false,,false,false,,1.000,0.000,0.0713,0.0672,0.0214,0.0607,0.0708,0.0634,1.367
10000,8194,0,5,false,batch,true,stacked,false,false,,1.000,0.000,-0.0677,-0.0752,0.0214,-0.0614,0.0540,-0.0641,0.631
10001,8194,1,6,false,batch,false,,false,false,,1.000,0.000,0.0500,-0.0266,0.0214,0.0503,0.0809,-0.0545,0.631
10002,8194,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0064,-0.0153,0.0214,-0.0004,0.0895,0.0004,0.631
10003,8194,3,1,false,batch,true,wall,false,true,wall-blocked,0.824,0.800,-0.0983,0.0532,0.0298,-0.0469,0.0647,0.0624,0.631
10004,8194,4,2,false,batch,false,,false,false,,1.000,0.000,0.0728,0.0881,0.0214,0.0460,0.0813,0.0484,0.631
10000,8195,0,1,false,batch,false,,false,false,,1.000,0.000,-0.0621,-0.0615,0.0214,-0.0627,0.0517,-0.0600,0.133
10001,8195,1,1,false,batch,false,,false,false,,1.000,0.000,0.0828,-0.0636,0.0214,0.0490,0.0693,-0.0576,0.133
10002,8195,2,3,false,batch,false,,false,false,,1.000,0.000,-0.0297,0.0336,0.0214,-0.0048,0.0575,0.0025,0.133
10003,8195,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0604,0.0764,0.0214,-0.0518,0.0519,0.0509,0.133
10004,8195,4,2,false,batch,false,,false,false,,1.000,0.000,0.0931,0.0393,0.0214,0.0498,0.0848,0.0505,0.133
10000,8196,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0660,-0.0424,0.0214,-0.0619,0.0652,-0.0431,0.817
10001,8196,1,3,false,batch,false,,false,false,,1.000,0.000,0.0765,-0.0522,0.0214,0.0525,0.0605,-0.0461,0.817
10002,8196,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0087,0.0728,0.0214,0.0021,0.0756,-0.0054,0.817
10003,8196,3,4,false,batch,true,wall,false,true,wall-blocked,0.778,0.800,-0.0994,0.0795,0.0301,-0.0486,0.0703,0.0527,0.817
10004,8196,4,4,false,batch,false,,false,false,,1.000,0.000,0.0767,0.0953,0.0214,0.0565,0.0861,0.0435,0.817
10000,8197,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0744,-0.0378,0.0214,-0.0648,0.0883,-0.0450,0.758
10001,8197,1,2,false,batch,false,,false,false,,1.000,0.000,-0.0461,-0.0758,0.0214,0.0479,0.0586,-0.0556,0.758
10002,8197,2,2,false,batch,true,wall,false,true,wall-blocked,0.781,0.800,0.1029,-0.0995,0.0395,0.0028,0.0684,0.0033,0.758
10003,8197,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0277,0.0751,0.0214,-0.0452,0.0837,0.0543,0.758
10004,8197,4,1,false,batch,false,,false,false,,1.000,0.000,0.0155,0.0680,0.0214,0.0514,0.0539,0.0667,0.758
10000,8198,0,2,false,batch,true,stacked,false,false,,1.000,0.000,-0.0439,0.0358,0.0214,-0.0565,0.0799,-0.0433,0.333
10001,8198,1,6,false,batch,false,,false,false,,1.000,0.000,0.0352,-0.0889,0.0214,0.0534,0.0899,-0.0521,0.333
10002,8198,2,1,false,batch,false,,false,false,,1.000,0.000,0.0001,-0.0611,0.0214,0.0026,0.0650,0.0111,0.333
10003,8198,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0888,0.0637,0.0214,-0.0499,0.0733,0.0434,0.333
10004,8198,4,3,false,batch,false,,false,false,,1.000,0.000,0.0445,0.0354,0.0214,0.0539,0.0748,0.0442,0.333
10000,8199,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0377,-0.0511,0.0214,-0.0527,0.0826,-0.0498,1.150
10001,8199,1,2,false,batch,true,stacked,false,false,,1.000,0.000,0.0889,-0.0217,0.0214,0.0450,0.0513,-0.0659,1.150
10002,8199,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0181,0.0314,0.0214,0.0089,0.0893,0.0104,1.150
10003,8199,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0831,0.0669,0.0214,-0.0614,0.0827,0.0545,1.150
10004,8199,4,2,false,batch,false,,false,false,,1.000,0.000,0.0974,0.0744,0.0214,0.0602,0.0589,0.0511,1.150
10000,8200,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0639,-0.0829,0.0214,-0.0594,0.0650,-0.0469,1.317
10001,8200,1,1,false,batch,false,,false,false,,1.000,0.000,0.0617,-0.0895,0.0214,0.0467,0.0798,-0.0529,1.317
10002,8200,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0885,0.0186,0.0214,-0.0020,0.0644,0.0078,1.317
10003,8200,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0849,0.0834,0.0215,-0.0583,0.0502,0.0626,1.317
10004,8200,4,6,false,batch,false,,false,false,,1.000,0.000,0.0795,0.0703,0.0214,0.0664,0.0751,0.0556,1.317
10000,8201,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0333,-0.0892,0.0214,-0.0474,0.0590,-0.0542,1.250
10001,8201,1,1,false,batch,false,,false,false,,1.000,0.000,0.0757,-0.0625,0.0214,0.0645,0.0867,-0.0465,1.250
10002,8201,2,4,false,batch,false,,false,false,,1.000,0.000,0.0097,-0.0653,0.0214,-0.0023,0.0662,0.0089,1.250
10003,8201,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0644,0.0727,0.0214,-0.0639,0.0734,0.0520,1.250
10004,8201,4,2,false,batch,false,,false,false,,1.000,0.000,0.0882,0.0457,0.0214,0.0506,0.0635,0.0598,1.250
10000,8202,0,2,false,batch,false,,false,false,,1.000,0.000,-0.1062,-0.0804,0.0214,-0.0622,0.0738,-0.0457,0.750
10001,8202,1,2,false,batch,true,stacked|wall,false,true,wall-blocked,0.798,0.800,0.0620,0.0982,0.0300,0.0618,0.0561,-0.0636,0.750
10002,8202,2,1,false,batch,false,,false,false,,1.000,0.000,0.0734,0.0284,0.0214,-0.0033,0.0772,-0.0059,0.750
10003,8202,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0405,0.0546,0.0214,-0.0574,0.0725,0.0585,0.750
10004,8202,4,2,false,batch,false,,false,false,,1.000,0.000,0.0182,0.0549,0.0214,0.0533,0.0516,0.0566,0.750
10000,8203,0,1,false,batch,false,,false,false,,1.000,0.000,-0.0762,-0.0729,0.0214,-0.0631,0.0636,-0.0667,0.117
10001,8203,1,6,false,batch,false,,false,false,,1.000,0.000,0.0567,-0.0611,0.0214,0.0632,0.0637,-0.0590,0.117
10002,8203,2,2,false,batch,false,,false,false,,0.963,0.000,-0.0052,-0.0871,0.0264,-0.0037,0.0669,0.0023,0.117
10003,8203,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0633,0.0815,0.0214,-0.0502,0.0702,0.0577,0.117
10004,8203,4,1,false,batch,false,,false,false,,1.000,0.000,0.0686,0.0486,0.0214,0.0582,0.0540,0.0575,0.117
10000,8204,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0670,-0.0437,0.0214,-0.0628,0.0655,-0.0663,1.083
10001,8204,1,5,false,batch,false,,false,false,,1.000,0.000,0.0900,-0.0578,0.0214,0.0629,0.0877,-0.0510,1.083
10002,8204,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0458,0.0071,0.0214,-0.0004,0.0745,-0.0118,1.083
10003,8204,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0464,0.0706,0.0214,-0.0449,0.0601,0.0652,1.083
10004,8204,4,4,false,batch,false,,false,false,,1.000,0.000,0.0816,0.0688,0.0214,0.0665,0.0685,0.0648,1.083
10000,8205,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0548,-0.0429,0.0214,-0.0499,0.0849,-0.0487,0.614
10001,8205,1,3,false,batch,false,,false,false,,1.000,0.000,0.0670,-0.0541,0.0214,0.0654,0.0626,-0.0485,0.614
10002,8205,2,3,false,batch,false,,false,false,,1.000,0.000,0.0899,-0.0020,0.0214,-0.0075,0.0512,0.0076,0.614
10003,8205,3,4,false,batch,true,wall,false,true,wall-blocked,0.740,0.800,-0.1032,0.0625,0.0698,-0.0491,0.0653,0.0541,0.614
10004,8205,4,1,false,batch,false,,false,false,,1.000,0.000,0.0716,0.0974,0.0214,0.0637,0.0656,0.0650,0.614
10000,8206,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0624,-0.0237,0.0214,-0.0470,0.0601,-0.0534,0.083
10001,8206,1,4,false,batch,false,,false,false,,1.000,0.000,-0.0769,-0.0787,0.0214,0.0669,0.0807,-0.0608,0.083
10002,8206,2,4,false,batch,false,,false,false,,1.000,0.000,0.0884,0.0026,0.0214,-0.0018,0.0863,-0.0110,0.083
10003,8206,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0454,0.0886,0.0214,-0.0641,0.0789,0.0621,0.083
10004,8206,4,2,false,batch,false,,false,false,,1.000,0.000,0.0484,0.0675,0.0214,0.0642,0.0677,0.0568,0.083
10000,8207,0,4,false,batch,true,stacked,false,false,,1.000,0.000,-0.0834,-0.0219,0.0214,-0.0538,0.0599,-0.0499,0.267
10001,8207,1,4,false,batch,false,,false,false,,1.000,0.000,0.0664,0.0168,0.0214,0.0596,0.0606,-0.0434,0.267
10002,8207,2,6,false,batch,false,,false,false,,1.000,0.000,0.0791,-0.0341,0.0214,0.0085,0.0699,0.0028,0.267
10003,8207,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0627,0.0887,0.0214,-0.0567,0.0682,0.0560,0.267
10004,8207,4,6,false,batch,true,stacked,false,false,,1.000,0.000,0.0500,0.0705,0.0214,0.0573,0.0535,0.0462,0.267
10000,8208,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0640,-0.0508,0.0214,-0.0545,0.0621,-0.0519,1.117
10001,8208,1,1,false,batch,true,stacked,false,false,,1.000,0.000,0.0280,-0.0709,0.0214,0.0481,0.0849,-0.0630,1.117
10002,8208,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0175,0.0133,0.0214,0.0094,0.0568,0.0088,1.117
10003,8208,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0441,0.0658,0.0214,-0.0544,0.0681,0.0515,1.117
10004,8208,4,2,false,batch,false,,false,false,,1.000,0.000,0.0923,-0.0156,0.0214,0.0483,0.0590,0.0610,1.117
10000,8209,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0811,-0.0699,0.0214,-0.0504,0.0682,-0.0440,1.400
10001,8209,1,6,false,batch,false,,false,false,,1.000,0.000,0.0395,-0.0724,0.0214,0.0472,0.0775,-0.0523,1.400
10002,8209,2,2,false,batch,false,,false,false,,1.000,0.000,-0.0660,-0.0112,0.0217,-0.0058,0.0869,-0.0028,1.400
10003,8209,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0751,0.0877,0.0214,-0.0604,0.0736,0.0438,1.400
10004,8209,4,1,false,batch,false,,false,false,,1.000,0.000,0.0551,0.0588,0.0214,0.0594,0.0607,0.0502,1.400
10000,8210,0,1,false,batch,true,stacked,false,false,,1.000,0.000,-0.0458,-0.0825,0.0214,-0.0545,0.0775,-0.0541,1.283
10001,8210,1,1,false,batch,false,,false,false,,1.000,0.000,0.0550,-0.0697,0.0214,0.0598,0.0731,-0.0510,1.283
10002,8210,2,6,false,batch,false,,false,false,,1.000,0.000,0.0286,-0.0145,0.0214,-0.0064,0.0516,-0.0051,1.283
10003,8210,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0934,0.0904,0.0214,-0.0497,0.0899,0.0430,1.283
10004,8210,4,5,false,batch,false,,false,false,,1.000,0.000,0.0508,0.0885,0.0214,0.0440,0.0786,0.0644,1.283
10000,8211,0,3,false,batch,false,,false,false,,1.000,0.000,-0.0335,-0.0611,0.0214,-0.0614,0.0606,-0.0598,1.383
10001,8211,1,4,false,batch,false,,false,false,,1.000,0.000,0.0668,-0.0866,0.0214,0.0567,0.0621,-0.0644,1.383
10002,8211,2,2,false,batch,false,,false,false,,1.000,0.000,0.0008,-0.0068,0.0214,-0.0092,0.0705,0.0002,1.383
10003,8211,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0274,0.0821,0.0214,-0.0497,0.0526,0.0627,1.383
10004,8211,4,4,false,batch,false,,false,false,,1.000,0.000,0.0426,0.0536,0.0214,0.0503,0.0781,0.0631,1.383
10000,8212,0,4,false,batch,false,,false,false,,1.000,0.000,-0.0442,-0.0938,0.0214,-0.0609,0.0716,-0.0586,1.200
10001,8212,1,6,false,batch,false,,false,false,,1.000,0.000,0.0464,-0.0616,0.0214,0.0639,0.0668,-0.0472,1.200
10002,8212,2,5,false,batch,false,,false,false,,1.000,0.000,-0.0460,-0.0070,0.0214,0.0093,0.0517,0.0120,1.200
10003,8212,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0238,0.0701,0.0214,-0.0458,0.0845,0.0536,1.200
10004,8212,4,5,false,batch,false,,false,false,,1.000,0.000,0.0275,0.0465,0.0214,0.0483,0.0597,0.0572,1.200
10000,8213,0,5,false,batch,true,stacked,false,false,,1.000,0.000,-0.0808,-0.0428,0.0214,-0.0563,0.0890,-0.0440,1.033
10001,8213,1,6,false,batch,false,,false,false,,1.000,0.000,0.0589,-0.0634,0.0214,0.0435,0.0875,-0.0511,1.033
10002,8213,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0306,-0.0382,0.0214,-0.0023,0.0894,0.0026,1.033
10003,8213,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0559,0.0696,0.0214,-0.0480,0.0867,0.0629,1.033
10004,8213,4,3,false,batch,false,,false,false,,1.000,0.000,0.0527,0.0928,0.0214,0.0543,0.0877,0.0567,1.033
10000,8214,0,4,false,batch,true,stacked,false,false,,1.000,0.000,-0.0574,-0.0303,0.0214,-0.0522,0.0627,-0.0495,1.050
10001,8214,1,5,false,batch,false,,false,false,,1.000,0.000,0.0880,-0.0965,0.0214,0.0469,0.0560,-0.0573,1.050
10002,8214,2,5,false,batch,false,,false,false,,1.000,0.000,0.0974,-0.0390,0.0214,-0.0068,0.0505,0.0106,1.050
10003,8214,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0567,0.0252,0.0214,-0.0587,0.0654,0.0608,1.050
10004,8214,4,3,false,batch,false,,false,false,,1.000,0.000,0.0140,0.0667,0.0214,0.0525,0.0544,0.0531,1.050
10000,8215,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0720,-0.0404,0.0214,-0.0588,0.0777,-0.0609,0.317
10001,8215,1,5,false,batch,false,,false,false,,1.000,0.000,-0.0084,-0.0788,0.0214,0.0648,0.0538,-0.0538,0.317
10002,8215,2,3,false,batch,false,,false,false,,1.000,0.000,-0.0210,-0.0269,0.0214,0.0052,0.0724,0.0041,0.317
10003,8215,3,2,false,batch,false,,false,false,,1.000,0.000,-0.0723,0.0806,0.0214,-0.0451,0.0543,0.0573,0.317
10004,8215,4,6,false,batch,false,,false,false,,1.000,0.000,-0.0026,0.0441,0.0214,0.0454,0.0530,0.0611,0.317
10000,8216,0,4,false,batch,true,stacked,false,false,,1.000,0.000,-0.0671,-0.0428,0.0214,-0.0557,0.0894,-0.0433,1.383
10001,8216,1,5,false,batch,false,,false,false,,1.000,0.000,0.0532,-0.0534,0.0214,0.0552,0.0643,-0.0476,1.383
10002,8216,2,5,false,batch,false,,false,false,,1.000,0.000,-0.0163,-0.0489,0.0214,0.0036,0.0791,0.0110,1.383
10003,8216,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0616,0.0706,0.0214,-0.0646,0.0579,0.0515,1.383
10004,8216,4,6,false,batch,false,,false,false,,1.000,0.000,0.0430,0.0580,0.0214,0.0494,0.0850,0.0557,1.383
10000,8217,0,2,false,batch,true,stacked,false,false,,1.000,0.000,-0.0624,-0.0521,0.0214,-0.0485,0.0864,-0.0598,0.747
10001,8217,1,4,false,batch,true,wall,false,true,wall-blocked,0.720,0.800,0.0950,-0.1031,0.0303,0.0663,0.0726,-0.0664,0.747
10002,8217,2,1,false,batch,false,,false,false,,1.000,0.000,-0.0112,-0.0132,0.0214,-0.0005,0.0849,0.0018,0.747
10003,8217,3,4,false,batch,false,,false,false,,1.000,0.000,-0.0269,0.0911,0.0214,-0.0436,0.0518,0.0440,0.747
10004,8217,4,1,false,batch,false,,false,false,,1.000,0.000,0.0486,0.0504,0.0214,0.0612,0.0751,0.0499,0.747
10000,8218,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0572,-0.0678,0.0214,-0.0544,0.0670,-0.0453,1.233
10001,8218,1,2,false,batch,false,,false,false,,1.000,0.000,0.0735,-0.0842,0.0214,0.0439,0.0674,-0.0580,1.233
10002,8218,2,4,false,batch,false,,false,false,,1.000,0.000,0.0247,-0.0165,0.0214,0.0034,0.0885,-0.0072,1.233
10003,8218,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0368,0.0667,0.0214,-0.0472,0.0609,0.0653,1.233
10004,8218,4,5,false,batch,false,,false,false,,1.000,0.000,0.0382,0.0527,0.0214,0.0630,0.0656,0.0667,1.233
10000,8219,0,5,false,batch,false,,false,false,,1.000,0.000,-0.0953,-0.0230,0.0214,-0.0486,0.0845,-0.0548,0.367
10001,8219,1,1,false,batch,false,,false,false,,1.000,0.000,0.0040,-0.0713,0.0214,0.0664,0.0537,-0.0647,0.367
10002,8219,2,3,false,batch,false,,false,false,,1.000,0.000,0.0483,-0.0946,0.0214,0.0039,0.0853,-0.0036,0.367
10003,8219,3,2,false,batch,false,,false,false,,0.984,0.000,-0.0809,0.0422,0.0249,-0.0432,0.0506,0.0490,0.367
10004,8219,4,6,false,batch,false,,false,false,,1.000,0.000,0.0902,0.0755,0.0214,0.0456,0.0508,0.0655,0.367
10000,8220,0,6,false,batch,false,,false,false,,1.000,0.000,-0.0726,-0.0416,0.0214,-0.0631,0.0712,-0.0453,1.317
10001,8220,1,2,false,batch,true,stacked,false,false,,1.000,0.000,0.0319,-0.0366,0.0214,0.0515,0.0878,-0.0548,1.317
10002,8220,2,4,false,batch,false,,false,false,,1.000,0.000,-0.0265,-0.0356,0.0214,-0.0084,0.0866,0.0025,1.317
10003,8220,3,6,false,batch,false,,false,false,,1.000,0.000,-0.0569,0.0530,0.0214,-0.0565,0.0716,0.0450,1.317
10004,8220,4,3,false,batch,false,,false,false,,0.954,0.000,0.0828,0.0744,0.0268,0.0578,0.0768,0.0588,1.317
10000,8221,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0965,-0.0305,0.0214,-0.0446,0.0690,-0.0549,0.497
10001,8221,1,6,false,batch,false,,false,false,,1.000,0.000,0.0527,-0.0400,0.0214,0.0616,0.0629,-0.0450,0.497
10002,8221,2,6,false,batch,false,,false,false,,1.000,0.000,-0.0449,-0.0249,0.0214,-0.0067,0.0608,-0.0046,0.497
10003,8221,3,3,false,batch,false,,false,false,,1.000,0.000,-0.0598,0.0943,0.0214,-0.0517,0.0742,0.0637,0.497
10004,8221,4,6,false,batch,true,wall,false,true,wall-blocked,0.805,0.800,0.0993,0.0959,0.0299,0.0465,0.0779,0.0576,0.497
10000,8222,0,6,false,batch,true,stacked,false,false,,1.000,0.000,-0.0809,-0.0718,0.0214,-0.0460,0.0769,-0.0607,0.580
10001,8222,1,2,false,batch,false,,false,false,,1.000,0.000,0.0570,-0.0613,0.0214,0.0511,0.0684,-0.0608,0.580
10002,8222,2,5,false,batch,false,,false,false,,1.000,0.000,-0.0175,-0.0454,0.0214,-0.0060,0.0634,0.0082,0.580
10003,8222,3,5,false,batch,false,,false,false,,1.000,0.000,-0.0607,0.0794,0.0214,-0.0456,0.0825,0.0629,0.580
10004,8222,4,5,false,batch,true,wall,false,true,wall-blocked,0.830,0.817,0.0985,0.0826,0.0307,0.0500,0.0697,0.0635,0.580
10000,8223,0,3,false,batch,true,stacked,false,false,,1.000,0.000,-0.0917,-0.0827,0.0214,-0.0579,0.0656,-0.0589,1.467
10001,8223,1,6,false,batch,false,,false,false,,1.000,0.000,0.0972,-0.0838,0.0214,0.0466,0.0880,-0.0543,1.467
10002,8223,2,1,false,batch,false,,false,false,,1.000,0.000,0.0102,0.0144,0.0214,0.0073,0.0746,-0.0103,1.467
10003,8223,3,1,false,batch,false,,false,false,,1.000,0.000,-0.0868,0.0778,0.0214,-0.0595,0.0675,0.0593,1.467
10004,8223,4,3,false,batch,false,,false,false,,1.000,0.000,0.0569,0.0630,0.0214,0.0646,0.0513,0.0457,1.467
10000,8224,0,2,false,batch,false,,false,false,,1.000,0.000,-0.0511,-0.0299,0.0214,-0.0461,0.0850,-0.0434,0.615
10001,8224,1,5,false,batch,false,,false,false,,1.000,0.000,0.0563,-0.0476,0.0214,0.0543,0.0595,-0.0642,0.615
